Clinic Aid Code,Genre,Average Age of the SME (years),"Specialty of the 
Medical Equipment",Marca,Modelo,Año,Número Serie,"Number of 
Consultations per Month",Clinic Size,% of Patients with Middle-Low to Low Income,Total Staff,Attends Patients with Health Insurance,Location of the Clinic,ZIP CODE,REGION,State,Municipality,City,Address,Instagram,Facebook,LinkedIn,Web Page,Final_Address,latitud,longitud,New_Address,geometry,CVEGEO,NSE_score,NSE,clave
MS3599-001,Man,10.00547945,Ophthalmology,YEASN,Phoroptor digital ,2024,"12102287, R8YW71DL8MY   ",340,Micro,0.3,3,No,Urban,76090,Center,Querétaro,Querétaro,Querétaro,BLVD BERNARDO QUINTANA ARRIOJA 9670,https://www.topdoctors.mx/doctor/sandra-gabriela-de-la-cruz-gallegos,,https://www.doctoralia.com.mx/sandra-gabriela-de-la-cruz-gallegos/oftalmologo/santiago-de-queretaro,,"BLVD BERNARDO QUINTANA ARRIOJA 9670, Querétaro",20.60962734,-100.3803916,Querétaro Querétaro Querétaro BLVD BERNARDO QUINTANA ARRIOJA 9670,POINT (-100.3803916 20.609627338507494),2.2014E+12,24.12498472,Alto,2.2014E+12
AP3087-001,Man,20.0109589,Odontology,SIRONA ,AXEOS ,2021,11850,1280,Small,0.5,12,No,Urban,1020,Center,Ciudad de México,Álvaro Obregón,Ciudad de México,AV INSURGENTES  SUR 1971 LOCAL 192,https://www.instagram.com/saishiodental1/,,https://saishiodental.com/,,"AV INSURGENTES  SUR 1971 LOCAL 192, Ciudad de México",19.35206708,-99.18639567,Ciudad de México Álvaro Obregón Ciudad de México AV INSURGENTES  SUR 1971 LOCAL 192,POINT (-99.18639567 19.35206708),9.01E+11,26.7613986,Alto,9.01E+11
MS3621-001,Man,5.002739726,Ophthalmology,MEDIWORKS,REFRACTOR OU,2024,2.32E+18,340,Micro,0.3,4,Yes,Urban,31207,NorthWest,Chihuahua,Chihuahua,Chihuahua,sierra de la campana 3701,https://www.meta-medica.com/,https://www.facebook.com/metamedicacuu,https://www.doctoralia.com.mx/jesus-alberto-salazar-garcia/oftalmologo/chihuahua#address-id=%5B471570%5D&filters%5Bspecializations%5D%5B%5D=64,,"sierra de la campana 3701, Chihuahua",28.6256957,-106.118139,Chihuahua Chihuahua Chihuahua sierra de la campana 3701,POINT (-106.118139 28.6256957),8.019E+11,14.77621635,Medio-Alto,8.019E+11
MS3622-001,Woman,22.01369863,Ophthalmology,MEDIWORKS,LAMPARA S360 + MESA DE ELEVACION,2024,0,340,Micro,0.7,4,No,Urban,77533,South,Quintana Roo,Benito Juárez,Cancún,AV TECNOLOGICO MANZANA 12 LOTE 5,https://www.instagram.com/opticaeox/?g=5,https://www.facebook.com/opticaeox/?locale=es_LA,https://www.doctoralia.com.mx/fabiola-esther-flores-arredondo/oftalmologo/cancun,,"AV TECNOLOGICO MANZANA 12 LOTE 5, Cancún",21.17484314,-86.8785975,Quintana Roo Benito Juárez Cancún AV TECNOLOGICO MANZANA 12 LOTE 5,POINT (-86.8785975 21.174843139503043),2.3005E+12,14.28836744,Medio-Alto,2.3005E+12
MS3625-001,Woman,11.00547945,Odontology,carl zeiss,OPMI Pico ,2024,6627515669,320,Micro,0.4,4,Yes,Urban,86018,South,Tabasco,Centro,Villahermosa,MELCHOR OCAMPO 101 ,https://www.instagram.com/studiodental_villahermosa/?igsh=MXd5eHY4anc0Mm1zNg%3D%3D,https://www.facebook.com/p/Studio-Dental-100083307878964/,https://www.doctoralia.com.mx/luisa-gonzalez-quintero/dentista-odontologo/villahermosa,,"MELCHOR OCAMPO 101 , Villahermosa",17.98260145,-92.95145898,Tabasco Centro Villahermosa MELCHOR OCAMPO 101 ,POINT (-92.95145898 17.98260145),2.7004E+12,8.30319863,Medio,2.7004E+12
MS3635-001,Enterprise,11.35342466,Odontology,SIRONA,PrimeScan Connect,2023,803859,1900,Small,0.4,13,No,Urban,22000,NorthWest,Baja California,Tijuana,Tijuana,AV OCAMPO 2024,https://www.instagram.com/unus_universidad/,https://www.facebook.com/UnusUniversidadOficial,https://unusuniversidad.com/licenciatura-en-odontologia/,,"AV OCAMPO 2024, Tijuana",32.53668338,-117.0322929,Baja California Tijuana Tijuana AV OCAMPO 2024,POINT (-117.0322929 32.53668338),2.004E+11,1.252480588,Bajo-Alto,2.004E+11
MS3636-001,Man,13.00821918,Ophthalmology,MEDIWORKS,FC 161,2024,FC161-J202309344-01-00012  ,340,Micro,0.5,4,No,Urban,72160,Center,Puebla,Puebla,Puebla (Heroica Puebla),Calle Tehuacán Sur 129,,,https://www.todopuebla.com/directorio/oftalmologodrarturoanayacervantes,,"Calle Tehuacán Sur 129, Puebla (Heroica Puebla)",19.0541801,-98.22334665,Puebla Puebla Puebla (Heroica Puebla) Calle Tehuacán Sur 129,POINT (-98.22334665 19.0541801),2.1114E+12,9.560771557,Medio,2.1114E+12
MS3642-001,Woman,10.00547945,Odontology,SIRONA,OMNICAM AF,2021,2080,320,Micro,0.3,3,No,Urban,78270,West-Bajío,San Luis Potosí,San Luis Potosí,San Luis Potosí,AV SCOP 1545,https://www.instagram.com/cirugia_oral_maxilofacial?igsh=YWJ4aGNnbjZkNzQ3&utm_source=qr,https://www.romdilab.com/,https://www.drayazmindavila.com/,,"AV SCOP 1545, San Luis Potosí",22.14364605,-100.998075,San Luis Potosí San Luis Potosí San Luis Potosí AV SCOP 1545,POINT (-100.998075 22.14364605),240280001215A,26.61522874,Alto,240280001215A
MS3657-001,Man,3,Ophthalmology,YEOSN YEASN + MEDIWORKS,YPB,2024,"S360-J202308103-01-00010 , 13104114 ",340,Micro,0.3,4,Yes,Urban,76178,Center,Querétaro,Querétaro,Querétaro,Heraclio Cabrera 66,,https://www.facebook.com/profile.php?id=100082915415692&paipv=0&eav=AfZL0ioJDDzwv2zmsDDQqhvVEn14GtuMOkWAGlwW-sqXQAW5SkdPg25jBoGkSIqaYbA,https://www.doctoralia.com.mx/juan-luis-gasca-vera/oftalmologo/queretaro,,"Heraclio Cabrera 66, Querétaro",20.58087951,-100.417392,Querétaro Querétaro Querétaro Heraclio Cabrera 66,POINT (-100.417392 20.58087951),2.2014E+12,25.14059481,Alto,2.2014E+12
MS3670-001,Man,7.002739726,Odontology,SIRONA,ORTHOPHOS E 2D,2024,"1080487, 3817, 100820231M10, 1300, ",320,Micro,0.5,4,Yes,Urban,96410,South,Veracruz de Ignacio de la Llave,Coatzacoalcos,Coatzacoalcos,Juventino Rosas 1223,https://www.instagram.com/denti7dental/,https://www.facebook.com/Denti7Odontologia?locale=es_LA,https://www.tiktok.com/@clinicadentaldenti7   (tiktok),,"Juventino Rosas 1223, Coatzacoalcos",18.15993755,-94.38076456,Veracruz de Ignacio de la Llave Coatzacoalcos Coatzacoalcos Juventino Rosas 1223,POINT (-94.38076456 18.15993755),3.0039E+12,1.575650961,Bajo-Alto,3.0039E+12
MS3670-001,Man,7.002739726,Odontology,SIRONA,ORTHOPHOS E 2D,2024,"1080487, 3817, 100820231M10, 1300, ",320,Micro,0.5,4,Yes,Urban,96410,South,Veracruz de Ignacio de la Llave,Coatzacoalcos,Coatzacoalcos,Juventino Rosas 1223,https://www.instagram.com/denti7dental/,https://www.facebook.com/Denti7Odontologia?locale=es_LA,https://www.tiktok.com/@clinicadentaldenti7   (tiktok),,"Juventino Rosas 1223, Coatzacoalcos",18.15993755,-94.38076456,Veracruz de Ignacio de la Llave Coatzacoalcos Coatzacoalcos Juventino Rosas 1223,POINT (-94.38076456 18.15993755),3.0039E+12,1.575650961,Bajo-Alto,3.0039E+12
MS3675-001,Man,6.002739726,Ophthalmology,MEDIWORKS,FC,2023,FC161-J202309344-01-00011,340,Micro,0.4,4,Yes,Urban,44670,West-Bajío,Jalisco,Guadalajara,Guadalajara,LACANDONES 318,https://www.instagram.com/oftalmologo_yeme/?hl=es,https://www.facebook.com/profile.php?id=100063495105938&locale=es_LA,https://www.doctoralia.com.mx/daniel-robles-yeme/oftalmologo/guadalajara,,"LACANDONES 318, Guadalajara",20.6815068,-103.3973829,Jalisco Guadalajara Guadalajara LACANDONES 318,POINT (-103.3973829 20.6815068),1.4039E+12,29.50357795,Alto,1.4039E+12
MS3681-001,Woman,6.989041096,Ophthalmology,MEDIWORKS,LAMPARA S,2022,S360-J202311072-01-00002,340,Micro,0.2,2,No,Urban,44500,West-Bajío,Jalisco,Guadalajara,Guadalajara,LAZARO CARDENAS 3181,https://www.instagram.com/dra.danieladelrio/?hl=es,https://www.facebook.com/people/Oftalmolog%C3%ADa-Oculoplastica-Dra-Daniela-del-Rio/100063625714350/?locale=fo_FO&paipv=0&eav=AfadhgP4uzPvz3hxvIvkjgPonKNl092jnjgkHy88MipcC22zFnAbC1FvVqGW9q9yzJU&_rdr,https://www.doctoralia.com.mx/daniela-del-rio-mora/oftalmologo/guadalajara,,"LAZARO CARDENAS 3181, Guadalajara",20.664074,-103.3930837,Jalisco Guadalajara Guadalajara LAZARO CARDENAS 3181,POINT (-103.3930837 20.664074),1.4039E+12,23.99356663,Alto,1.4039E+12
MS3684-001,Man,27.35068493,Ophthalmology,MEDIWORKS,LAMPARA S390 + DRY EYE,2024,"S390L-J202308102-01-00011, S131-J202208314-01-00016",340,Micro,0.5,4,No,Urban,88630,NorthEast,Tamaulipas,Reynosa,Reynosa,VERACRUZ 100,,https://www.facebook.com/clinicadeojosreynosa/,https://www.doctoralia.com.mx/marco-a-rios-ibarra/oftalmologo/reynosa,,"VERACRUZ 100, Reynosa",21.36022082,-97.69820396,Tamaulipas Reynosa Reynosa VERACRUZ 100,POINT (-97.69820396 21.36022082),3.006E+12,-3.113721537,Bajo-Medio,3.006E+12
MS3684-001,Man,27.35068493,Ophthalmology,MEDIWORKS,LAMPARA S390 + DRY EYE,2024,"S390L-J202308102-01-00011, S131-J202208314-01-00016",340,Micro,0.5,4,No,Urban,88630,NorthEast,Tamaulipas,Reynosa,Reynosa,VERACRUZ 100,,https://www.facebook.com/clinicadeojosreynosa/,https://www.doctoralia.com.mx/marco-a-rios-ibarra/oftalmologo/reynosa,,"VERACRUZ 100, Reynosa",21.36022082,-97.69820396,Tamaulipas Reynosa Reynosa VERACRUZ 100,POINT (-97.69820396 21.36022082),3.006E+12,-3.113721537,Bajo-Medio,3.006E+12
MS3684-002,Man,27.35068493,Ophthalmology,icare,Icare IC 200,2024,2312BM149                      ,340,Micro,0.95,4,No,Urban,88560,NorthEast,Tamaulipas,Reynosa,Reynosa,C. Guerrero 1510,,https://www.facebook.com/clinicadeojosreynosa/,https://www.doctoralia.com.mx/marco-a-rios-ibarra/oftalmologo/reynosa,,"C. Guerrero 1510, Reynosa",26.04331865,-98.37916285,Tamaulipas Reynosa Reynosa C. Guerrero 1510,POINT (-98.37916285 26.04331865),280320001174A,9.555520202,Medio,280320001174A
MS3684-002,Man,27.35068493,Ophthalmology,icare,Icare IC 200,2024,2312BM149                      ,340,Micro,0.95,4,No,Urban,88560,NorthEast,Tamaulipas,Reynosa,Reynosa,C. Guerrero 1510,,https://www.facebook.com/clinicadeojosreynosa/,https://www.doctoralia.com.mx/marco-a-rios-ibarra/oftalmologo/reynosa,,"C. Guerrero 1510, Reynosa",26.04331865,-98.37916285,Tamaulipas Reynosa Reynosa C. Guerrero 1510,POINT (-98.37916285 26.04331865),280320001174A,9.555520202,Medio,280320001174A
MS3775-001,Man,7.421917808,Odontology,CARL ZEISS DENTAL ,OPMI PICO Dental Standard + Varioskop + Documentación externa,2024,0,320,Micro,0.25,5,No,Urban,1030,Center,Ciudad de México,Álvaro Obregón,Ciudad de México,Av. Insurgentes Sur 1650,https://www.instagram.com/igv_endo?igsh=dGdxamttcWxrOTd0&utm_source=qr,,,,"Av. Insurgentes Sur 1650, Ciudad de México",19.34832181,-99.18730269,Ciudad de México Álvaro Obregón Ciudad de México Av. Insurgentes Sur 1650,POINT (-99.18730269 19.34832181),9.01E+11,27.26055115,Alto,9.01E+11
MS3688-001,Woman,25.02465753,Ophthalmology,ISEM,CFX LINKER,2024,0,340,Micro,0.4,4,Yes,Urban,72410,Center,Puebla,Puebla,Heroica Puebla de Zaragoza,CALLE 13 SUR 1907,,https://www.facebook.com/profile.php?id=100083952503581,,,"CALLE 13 SUR 1907, Heroica Puebla de Zaragoza",19.0345034,-98.2190264,Puebla Puebla Heroica Puebla de Zaragoza CALLE 13 SUR 1907,POINT (-98.2190264 19.0345034),2.1114E+12,17.73023818,Medio-Alto,2.1114E+12
MS3694-001,Man,13.00821918,Ophthalmology,ICARE,TONOMETRO IC,2024,2405AJ038                      ,340,Micro,0.3,4,Yes,Urban,23094,NorthWest,Baja California Sur,La Paz,La Paz,CONSTITUYENTES 133,https://www.doctoralia.com.mx/israel-velazquez-torres/oftalmologo/la-paz,https://www.doctoralia.com.mx/gladys-rocio-cruz-perez/oftalmologo/la-paz,,,"CONSTITUYENTES 133, La Paz",24.13255,-110.3435,Baja California Sur La Paz La Paz CONSTITUYENTES 133,POINT (-110.3435 24.13255),,,,
MS3696-001,Woman,14.20273973,Ophthalmology,ICARE,TONOMETRO IC,2021,2405AJ039,340,Micro,0.3,4,Yes,Urban,64060,NorthEast,Nuevo León,Monterrey,Monterrey,MIGUEL HIDALGO Y COSTILLA 2040,https://www.instagram.com/zeniav/,https://www.facebook.com/WellmedicHealthCenters/videos/326190644919992/,https://www.doctoralia.com.mx/zenia-villarreal-anzaldua/oftalmologo/monterrey,,"MIGUEL HIDALGO Y COSTILLA 2040, Monterrey",25.67011174,-100.3295067,Nuevo León Monterrey Monterrey MIGUEL HIDALGO Y COSTILLA 2040,POINT (-100.3295067 25.67011174),1.9039E+12,22.81526217,Alto,1.9039E+12
MS3697-001,Enterprise,3.643835616,Ophthalmology,isem ,OU,2023,2.32E+18,1140,Small,0.2,8,Yes,Urban,64060,NorthEast,Nuevo León,Monterrey,Monterrey,AV MIGUEL HIDALGO 1910,https://www.instagram.com/visionlasermty/,https://www.facebook.com/masvisionlaser,,,"AV MIGUEL HIDALGO 1910, Monterrey",25.63402682,-100.2885457,Nuevo León Monterrey Monterrey AV MIGUEL HIDALGO 1910,POINT (-100.2885457 25.63402682),1.9039E+12,13.93041163,Medio-Alto,1.9039E+12
MS3715-001,Enterprise,23.21643836,Ophthalmology,ICARE,TONOMETRO IC,2023,2405AJ028                      ,380,Micro,0.4,4,No,Urban,31217,NorthWest,Chihuahua,Chihuahua,Chihuahua,CALLE HACIENDAS DEL VALLE 7120,https://www.doctoralia.com.mx/adriana-isabel-gomez-cespedes/oftalmologo/chihuahua,https://elpueblo.com/salud/en-riesgo-de-perder-la-vista-4-de-cada-10-pacientes-diabeticos-20160727-211030.html,https://www.topdoctors.mx/doctor/adriana-isabel-gomez-cespedes/,,"CALLE HACIENDAS DEL VALLE 7120, Chihuahua",28.62807917,-106.12569,Chihuahua Chihuahua Chihuahua CALLE HACIENDAS DEL VALLE 7120,POINT (-106.12569 28.62807917),8.019E+11,43.7093689,Alto,8.019E+11
MS3720-001,Woman,30.01917808,Ophthalmology,MEDIWORKS,FC,2023,FC161-J202309344-01-00014,340,Micro,0.6,3,No,Urban,64620,NorthEast,Nuevo León,Monterrey,Monterrey,Bolivia 221,https://nicelocal.com.mx/monterrey/medical/dra_monica_ponce_guerra/,,https://www.doctoranytime.mx/d/oftalmologo/monica-ponce-guerra,,"Bolivia 221, Monterrey",-10.7465318,-67.4811206,Nuevo León Monterrey Monterrey Bolivia 221,POINT (-67.4811206 -10.7465318),,,,
MS3725-001,Man,21.01369863,Ophthalmology,isem ,TONOMETRO IC,2024,2310BM088                      ,340,Micro,0.4,4,No,Urban,77533,South,Quintana Roo,Benito Juárez,Cancún,AVENIDA LA LUNA MANZANA 4 LOTE 7B,,https://www.doctuo.com.mx/centros-medicos/cortes-cortes-roberto#google_vignette,https://www.doctoralia.com.mx/roberto-cortes-cortes/oftalmologo/benito-juarez,,"AVENIDA LA LUNA MANZANA 4 LOTE 7B, Cancún",21.13693421,-86.85225199,Quintana Roo Benito Juárez Cancún AVENIDA LA LUNA MANZANA 4 LOTE 7B,POINT (-86.85225199 21.13693421345216),2.3005E+12,24.38226008,Alto,2.3005E+12
MS3756-001,Man,9.005479452,Odontology,DEXIS ,IS 3800W,2024,LKNK0104,320,Micro,0.5,4,No,Urban,44290,West-Bajío,Jalisco,Guadalajara,Guadalajara,Avenida Circunvalación División del Norte 178,,,https://www.doctoralia.com.mx/jorge-alejandro-torres-espinoza/dentista-odontologo/guadalajara,,"Avenida Circunvalación División del Norte 178, Guadalajara",20.69940966,-103.3338271,Jalisco Guadalajara Guadalajara Avenida Circunvalación División del Norte 178,POINT (-103.3338271 20.69940966),1.4039E+12,24.33339991,Alto,1.4039E+12
MS3758-001,Woman,6.002739726,Ophthalmology,isem ,LAMPARA DE HENDIDURA S360,2022,S360-J202311072-01-00009,340,Micro,0.5,3,No,Urban,76800,Center,Querétaro,San Juan del Río,San Juan del Rio,20 DE NOVIEMBRE 13,https://www.instagram.com/diviprosjr?igsh=MWswYWozaDZ3Njl6dw%3D%3D&utm_source=qr,https://www.facebook.com/diviprosjr?mibextid=dGKdO6,https://www.doctoralia.com.mx/daniela-lopez-zapata/optometrista/san-juan-del-rio,,"20 DE NOVIEMBRE 13, San Juan del Rio",20.47042905,-99.99696165,Querétaro San Juan del Río San Juan del Rio 20 DE NOVIEMBRE 13,POINT (-99.99696165 20.47042905),2.2016E+12,6.870060186,Medio-Bajo,2.2016E+12
MS3772-001,Man,3,Imagenology,INDEMEX,HEUS,2024,0,300,Micro,0.3,5,No,Urban,29059,South,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,AV MARIA LA DOÑA 316,https://www.instagram.com/dralejandrogordillo_gdl/,https://www.facebook.com/profile.php?id=100090770208599,https://dralejandrogordillo.com/,,"AV MARIA LA DOÑA 316, Tuxtla Gutiérrez",16.75267616,-93.12051466,Chiapas Tuxtla Gutiérrez Tuxtla Gutiérrez AV MARIA LA DOÑA 316,POINT (-93.12051466 16.75267616),7.101E+11,1.903505225,Bajo-Alto,7.101E+11
AP3524-001,Man,26.01643836,Odontology,DENTSPLY SIRONA,CEREC MCX,2023,243609,320,Micro,0.3,4,Yes,Urban,1020,Center,Ciudad de México,Álvaro Obregón,Ciudad de México,AVENIDA INSURGENTES SUR 1971,https://www.instagram.com/smiledesignmx/,https://www.facebook.com/smiledesigncdmx?mibextid=ZbWKwL,https://www.clinicadentalespecializada.mx/?fbclid=IwAR35wXO41pEVg_7GDCTvqybNlin0W4xwHGWXMY_eyGMiucepmyaFABeTVMY,,"AVENIDA INSURGENTES SUR 1971, Ciudad de México",19.34832181,-99.18730269,Ciudad de México Álvaro Obregón Ciudad de México AVENIDA INSURGENTES SUR 1971,POINT (-99.18730269 19.34832181),9.01E+11,27.26055115,Alto,9.01E+11
MS3779-001,Man,15.00821918,Imagenology,VOLUSON ,S8 TOUCH,2024,VS8220599,300,Micro,0.45,4,Yes,Urban,30030,South,Chiapas,Comitán de Domínguez,Comitán de Domínguez,5A.CALLE SUR ORIENTE 55,https://www.facebook.com/sanatorioUH?locale=es_LA,https://www.facebook.com/drraulruiznajera/?locale=es_LA,https://www.doctoralia.com.mx/raul-ruiz-najera/ginecologo/comitan-de-dominguez,,"5A.CALLE SUR ORIENTE 55, Comitán de Domínguez",16.25089944,-92.12987527,Chiapas Comitán de Domínguez Comitán de Domínguez 5A.CALLE SUR ORIENTE 55,POINT (-92.12987527 16.25089944),7.019E+11,0.565636731,Bajo-Alto,7.019E+11
MS3058-001,Woman,26.51232877,Odontology,DENTSPLY SIRONA,ESCANER OMNICAM AF RF,2024,0,320,Micro,0.5,3,No,Urban,4010,Center,Ciudad de México,Coyoacán,Ciudad de México,SALVADOR NOVO 150,,,https://dramarisolalcocer.com/,,"SALVADOR NOVO 150, Ciudad de México",19.3465935,-99.1776925,Ciudad de México Coyoacán Ciudad de México SALVADOR NOVO 150,POINT (-99.1776925 19.3465935),9.003E+11,29.76075483,Alto,9.003E+11
MS3790-001,Enterprise,11.24931507,Ophthalmology,MEDIWORKS,LAMPARA DE HENDIDURA S360,2024,S360-J202311072-01-00003,1900,Small,0.4,12,Yes,Urban,81000,NorthWest,Sinaloa,Guasave,Guasave,ESQUINA GUERRERO SN,,https://www.facebook.com/oftavisionguasave,,,"ESQUINA GUERRERO SN, Guasave",25.5626316,-108.4640704,Sinaloa Guasave Guasave ESQUINA GUERRERO SN,POINT (-108.4640704 25.562631596617283),2.5011E+12,10.78902908,Medio,2.5011E+12
MS3804-001,Man,9.591780822,Odontology,CARL ZEISS DENTAL ,Opmi pico start up + Variosckope ,2021,6627515746,640,Micro,0.2,5,Yes,Urban,58930,West-Bajío,Michoacán de Ocampo,Zinapécuaro,Zinapécuaro de Figueroa,AVENIDA MORELOS 260,https://www.instagram.com/ederendodoncia/,https://www.facebook.com/EderCorreOrto/,https://www.instagram.com/pabloedgarromancorrea/https://www.instagram.com/faces.dentalcenter/https://www.instagram.com/clinicamaxilofacialsanjosce/https://www.doctoralia.com.mx/pablo-edgar-roman-correa/cirujano-maxilofacial/zinapecuarohttp,,"AVENIDA MORELOS 260, Zinapécuaro de Figueroa",19.85703058,-100.827737,Michoacán de Ocampo Zinapécuaro Zinapécuaro de Figueroa AVENIDA MORELOS 260,POINT (-100.827737 19.85703058),1.611E+12,1.580683777,Bajo-Alto,1.611E+12
AP3020-001,Man,29.01917808,Imagenology,GE ,VIVID IQ,2023,6216603WX0,900,Small,0.6,9,No,Urban,1900,Center,Ciudad de México,Álvaro Obregón,Ciudad de México,AV CIUDAD UNIVERSITARIA 286,https://www.linkedin.com/in/federico-solis-de-la-rosa-54052b91/?originalSubdomain=mx,https://www.facebook.com/federico.solisdelarosa.3/,https://www.doctoralia.com.mx/federico-solis-de-la-rosa/cardiologo/alvaro-obregon,,"AV CIUDAD UNIVERSITARIA 286, Ciudad de México",19.33318485,-99.199946,Ciudad de México Álvaro Obregón Ciudad de México AV CIUDAD UNIVERSITARIA 286,POINT (-99.199946 19.33318485),9.01E+11,32.43759959,Alto,9.01E+11
AP3700-001,Man,11.0630137,Odontology,SIRONA ,OMNICAM AF,2024,"2283, 243752, 509027",320,Micro,0.4,3,No,Urban,3100,Center,Ciudad de México,Benito Juárez,Ciudad de México,AMEYALCO 10,https://www.instagram.com/maars_dental/,https://www.mars-dental.com/,https://www.linkedin.com/in/oscar-garnica-lopez-875895125/?originalSubdomain=mx,,"AMEYALCO 10, Ciudad de México",19.3290333,-99.2723028,Ciudad de México Benito Juárez Ciudad de México AMEYALCO 10,POINT (-99.2723028 19.3290333),9.01E+11,15.18676371,Medio-Alto,9.01E+11
MS3837-001,Enterprise,7.953424658,Ophthalmology,ISEM,FC 161 + SOPORTE,2024,FC161-J202403496-01-00001,760,Small,0.6,7,No,Urban,72501,Center,Puebla,Puebla,Heroica Puebla de Zaragoza,Avenida 11 Oriente 1817,https://www.instagram.com/oculardt/,https://www.facebook.com/OcularDT/?locale=es_LA,,,"Avenida 11 Oriente 1817, Heroica Puebla de Zaragoza",19.03069497,-98.18099988,Puebla Puebla Heroica Puebla de Zaragoza Avenida 11 Oriente 1817,POINT (-98.18099988 19.03069497),2.1114E+12,8.883438736,Medio,2.1114E+12
MS3845-001,Man,4.887671233,Odontology,SIRONA,Primescan Connect,2024,806075,320,Micro,0.65,5,No,Urban,22000,NorthWest,Baja California,Tijuana,Tijuana,AVENIDA NEGRETE 1577,https://www.instagram.com/enameldent1/,https://www.facebook.com/profile.php?id=100083212966123&locale=af_ZA,https://www.instagram.com/dr_davidmartinez/,,"AVENIDA NEGRETE 1577, Tijuana",32.53708965,-117.033976,Baja California Tijuana Tijuana AVENIDA NEGRETE 1577,POINT (-117.033976 32.53708965),2.004E+11,1.252480588,Bajo-Alto,2.004E+11
MS3869-001,Enterprise,20.89863014,Odontology,SIRONA,2 PRIMESCAN CONNECT,2024,806068,1520,Small,0.6,14,No,Urban,80060,NorthWest,Sinaloa,Culiacán,Culiacán Rosales,IXTLATZIHUATL SN,https://www.instagram.com/ceusodontologia/,https://www.facebook.com/UniversidadCEUS/photos,https://www.ceus.edu.mx/,,"IXTLATZIHUATL SN, Culiacán Rosales",24.80928965,-107.3570867,Sinaloa Culiacán Culiacán Rosales IXTLATZIHUATL SN,POINT (-107.3570867 24.809289645332605),2.5006E+12,21.85109652,Alto,2.5006E+12
MS3878-001,Man,7.002739726,Ophthalmology,YEOSN YEASN,LENSOMETRO CCQ,2024,16001274,340,Micro,0.4,4,Yes,Semiurban,47180,West-Bajío,Jalisco,Arandas,Arandas,CALLE DEL PASEO 31,https://www.instagram.com/centrovisual.cevire/,https://www.facebook.com/drmariomurillo/,https://www.facebook.com/CentroVisualDeRetinopatiaDiabetica,,"CALLE DEL PASEO 31, Arandas",20.7053103,-102.3401707,Jalisco Arandas Arandas CALLE DEL PASEO 31,POINT (-102.3401707 20.7053103),1.4008E+12,10.99335497,Medio,1.4008E+12
MS3686-001,Enterprise,11.92054795,Odontology,SIRONA,ORTHOPHOS E2D,2024,"1080476,  1301 , 0112202301",4180,Medium,0.4,26,Yes,Urban,4380,Center,Ciudad de México,Coyoacán,Ciudad de México,Aztecas 270,https://www.instagram.com/dentibracketsmx/,https://www.facebook.com/Dentibrackets.mx/,https://dentibrackets.mx/,,"Aztecas 270, Ciudad de México",19.31769934,-98.96844948,Ciudad de México Coyoacán Ciudad de México Aztecas 270,POINT (-98.96844948 19.31769934),9.011E+11,11.4884746,Medio,9.011E+11
MS3890-001,Woman,7.002739726,Ophthalmology,ICARE,TONOMETRO IC,2022,2405AJ037                      ,340,Micro,0.3,4,Yes,Urban,44600,West-Bajío,Jalisco,Guadalajara,Guadalajara,CARLOS F DE LANDEROS 609,https://www.instagram.com/oftalmo_dra.cindyharo/,https://www.facebook.com/doctoraharozuno,https://www.doctoralia.com.mx/cindy-anahi-haro-zuno/oftalmologo/guadalajara,,"CARLOS F DE LANDEROS 609, Guadalajara",20.68568671,-103.3779211,Jalisco Guadalajara Guadalajara CARLOS F DE LANDEROS 609,POINT (-103.3779211 20.68568671),1.4039E+12,30.00007806,Alto,1.4039E+12
